date,open,high,low,close,volume,log_return,cumulative_log_return
2024-04-03 11:19:00,7686.95,7687.95,7685.7,7686.8,411.2,0.0002211828084921778,0.0126071066855025
2024-04-03 11:29:00,7680.2,7681.55,7678.15,7679.45,403.8,-0.0009566420643342491,0.011650464621168252
2024-04-03 11:39:00,7679.65,7680.35,7678.7,7679.75,386.7,3.906453461610088e-05,0.011689529155784353
2024-04-03 11:49:00,7677.9,7679.3,7676.6,7677.95,417.7,-0.00023441010154417365,0.01145511905424018
2024-04-03 11:59:00,7676.05,7677.05,7675.25,7676.0,356.8,-0.0002540062994192075,0.011201112754820972
2024-04-03 12:09:00,7645.9,7646.3,7644.8,7645.65,198.0,-0.003961719487890721,0.0072393932669302516
2024-04-01 17:27:00,7633.3,7633.8,7632.0,7633.05,809.0,-0.0016493553582950288,0.005590037908635223
2024-04-01 17:37:00,7635.95,7637.45,7635.2,7636.7,1323.2,0.0004780693946550392,0.0060681073032902615
2024-04-01 17:47:00,7643.4,7644.15,7642.85,7643.9,1523.3,0.0009423714425922661,0.007010478745882527
2024-04-01 17:57:00,7647.55,7648.75,7646.65,7647.95,3281.0,0.000529693934310598,0.007540172680193125
2024-04-01 18:07:00,7655.45,7656.6,7654.3,7655.1,869.3,0.0009344543107792472,0.008474626990972373
2024-04-01 18:17:00,7651.1,7652.65,7648.3,7649.55,1466.2,-0.0007252698027439637,0.007749357188228409
2024-04-01 18:27:00,7651.85,7653.7,7651.05,7652.5,1912.3,0.00038556925856944916,0.008134926446797858
2024-04-01 18:37:00,7667.8,7669.1,7665.05,7666.75,1819.6,0.001860404929753635,0.009995331376551493
2024-04-02 10:06:00,7656.9,7659.25,7655.15,7657.0,1665.6,-0.0012725346361977489,0.008722796740353743
2024-04-02 10:16:00,7656.3,7656.8,7654.9,7656.0,876.6,-0.00013060798033325233,0.008592188760020492
2024-04-02 10:26:00,7657.2,7658.1,7656.55,7657.6,495.9,0.00020896458126398902,0.00880115334128448
2024-04-02 10:36:00,7670.5,7674.1,7669.3,7672.5,1974.1,0.001943888779837066,0.010745042121121547
2024-04-02 10:46:00,7681.0,7682.7,7676.7,7679.7,2356.1,0.0009379763848673255,0.011683018505988872
2024-04-02 10:56:00,7671.95,7674.0,7670.2,7672.45,800.1,-0.0009444931868119079,0.010738525319176965
2024-04-02 11:06:00,7666.95,7667.5,7664.4,7665.3,1135.3,-0.0009323402086919992,0.009806185110484965
2024-04-02 11:16:00,7659.45,7660.95,7657.6,7659.15,877.1,-0.0008026389632473241,0.009003546147237642
2024-04-02 11:26:00,7645.65,7646.55,7642.05,7643.5,2138.4,-0.0020453980789183965,0.006958148068319245
2024-04-02 11:36:00,7629.4,7631.15,7626.9,7629.1,1089.5,-0.0018857305589323173,0.005072417509386928
2024-04-02 11:46:00,7635.9,7637.8,7634.4,7636.35,638.8,0.0009498574290436443,0.006022274938430572
2024-04-02 11:56:00,7646.0,7648.8,7644.7,7647.0,1381.9,0.0013936737330249617,0.007415948671455534
2024-04-02 12:06:00,7652.75,7653.9,7652.4,7653.05,649.1,0.0007908471299538311,0.008206795801409365
2024-04-02 12:16:00,7652.75,7653.45,7651.9,7652.65,604.8,-5.226810927841664e-05,0.008154527692130948
2024-04-02 12:26:00,7648.65,7649.55,7647.85,7648.5,428.0,-0.0005424429015804928,0.007612084790550455
2024-04-02 12:36:00,7648.05,7648.65,7647.7,7648.15,375.3,-4.576165370345751e-05,0.007566323136846997
2024-04-02 12:46:00,7640.7,7641.65,7638.35,7639.7,1209.0,-0.0011054531357267397,0.006460870001120257
2024-04-02 12:56:00,7641.55,7642.45,7639.65,7640.85,568.9,0.00015051814262865084,0.006611388143748908
2024-04-02 13:06:00,7635.7,7636.05,7634.2,7634.8,732.7,-0.0007921103607812635,0.005819277782967644
2024-04-02 13:16:00,7634.1,7635.15,7633.8,7634.9,290.3,1.3097834273325347e-05,0.005832375617240969
2024-04-02 13:26:00,7644.1,7645.8,7643.65,7644.95,306.8,0.0013154581293973427,0.007147833746638312
2024-04-02 13:36:00,7652.0,7652.4,7651.45,7651.85,195.4,0.0009021495303563038,0.008049983276994617
2024-04-02 13:46:00,7648.45,7649.25,7647.1,7647.8,328.1,-0.0005294238880755723,0.007520559388919044
2024-04-02 13:56:00,7644.05,7644.65,7642.85,7643.55,272.9,-0.0005558698361406527,0.006964689552778391
2024-04-02 14:06:00,7643.5,7644.7,7642.5,7643.6,520.7,6.541441668393336e-06,0.006971230994446785
2024-04-02 14:16:00,7642.4,7642.9,7641.9,7642.3,219.3,-0.00017009139182313574,0.006801139602623649
2024-04-02 14:26:00,7641.9,7642.3,7641.45,7641.8,267.5,-6.542747040107434e-05,0.0067357121322225745
2024-04-02 14:36:00,7642.15,7642.75,7641.25,7642.3,616.6,6.542747040105224e-05,0.006801139602623627
2024-04-02 14:46:00,7641.95,7642.7,7641.3,7641.85,180.7,-5.8884530723625685e-05,0.006742255071900001
2024-04-02 14:56:00,7641.85,7642.7,7641.5,7642.0,235.4,1.9628562175604512e-05,0.006761883634075605
2024-04-02 15:06:00,7640.2,7640.95,7639.0,7639.8,314.8,-0.0002879241994003209,0.006473959434675284
2024-04-02 15:16:00,7639.4,7640.0,7638.85,7639.35,160.0,-5.890380029386031e-05,0.0064150556343814235
2024-04-02 15:26:00,7639.3,7640.45,7638.45,7639.25,246.8,-1.3090204600163021e-05,0.006401965429781261
2024-04-02 15:36:00,7640.4,7641.5,7639.5,7640.2,313.5,0.00012435002584836532,0.0065263154556296265
2024-04-02 15:46:00,7639.05,7640.0,7638.15,7638.75,174.7,-0.00018980361927392278,0.006336511836355704
2024-04-02 15:56:00,7639.25,7639.9,7638.85,7639.55,274.7,0.00010472369317670091,0.006441235529532405
2024-04-02 16:06:00,7641.4,7642.15,7639.5,7640.55,473.1,0.00013088919593813334,0.006572124725470538
2024-04-02 16:16:00,7640.1,7640.75,7639.65,7640.25,269.0,-3.926495995483936e-05,0.006532859765515699
2024-04-02 16:26:00,7638.7,7640.05,7637.8,7638.65,664.5,-0.00020943916196175912,0.00632342060355394
2024-04-02 16:36:00,7640.25,7641.0,7639.5,7639.9,216.2,0.00016362809334500322,0.0064870486968989435
2024-04-02 16:46:00,7638.55,7639.25,7637.25,7637.75,533.9,-0.0002814569013156471,0.006205591795583296
2024-04-02 16:56:00,7638.85,7640.45,7638.3,7639.55,641.9,0.00023564373394900303,0.006441235529532299
2024-04-02 17:06:00,7640.85,7641.65,7640.3,7641.1,221.7,0.00020287095186606477,0.006644106481398364
2024-04-02 17:16:00,7649.75,7651.6,7649.05,7651.1,1095.5,0.0013078564791733224,0.007951962960571686
2024-04-02 17:26:00,7655.25,7655.95,7654.55,7655.3,150.9,0.0005487900623804333,0.00850075302295212
2024-04-02 17:36:00,7658.05,7659.1,7657.25,7658.55,506.6,0.00042445238118342843,0.008925205404135548
2024-04-02 17:46:00,7654.8,7655.6,7653.75,7654.35,545.5,-0.0005485571126723561,0.008376648291463193
2024-04-02 17:56:00,7655.5,7657.5,7654.55,7656.6,513.7,0.0002939073037527701,0.008670555595215963
2024-04-02 18:06:00,7660.95,7662.0,7660.3,7660.9,452.5,0.00056144933741872,0.009232004932634683
2024-04-02 18:16:00,7663.1,7663.95,7662.3,7663.15,660.8,0.00029365605256691615,0.0095256609852016
2024-04-02 18:26:00,7660.8,7661.75,7660.2,7660.6,821.2,-0.00033281670916552475,0.009192844276036075
2024-04-02 18:36:00,7656.65,7658.75,7654.4,7656.2,886.7,-0.000574532555237691,0.008618311720798383
2024-04-03 10:05:00,7648.4,7649.75,7646.3,7647.3,1142.0,-0.001163132747852952,0.007455178972945431
2024-04-03 10:15:00,7662.1,7663.75,7660.75,7662.7,672.1,0.0020117577000478694,0.0094669366729933
2024-04-03 12:17:00,7679.4,7679.8,7678.85,7679.35,268.4,0.0021705060975094207,0.011637442770502722
2024-04-03 12:27:00,7679.45,7679.7,7678.8,7679.4,283.4,6.510946528712488e-06,0.011643953717031435
2024-04-03 12:37:00,7679.15,7679.45,7678.55,7679.05,143.4,-4.557751596803606e-05,0.011598376201063399
2024-04-03 12:47:00,7676.75,7677.05,7675.9,7676.25,210.2,-0.0003646949302239668,0.011233681270839433
2024-04-03 12:57:00,7676.3,7676.95,7676.0,7676.75,489.7,6.513385008490054e-05,0.011298815120924333
2024-04-03 13:07:00,7678.55,7678.95,7677.85,7678.55,218.5,0.00023444673933360784,0.01153326186025794
2024-04-03 13:17:00,7679.2,7679.5,7678.15,7679.05,311.9,6.511434080540165e-05,0.011598376201063342
2024-04-03 13:27:00,7681.3,7682.2,7680.55,7681.45,390.7,0.00031248983034785725,0.0119108660314112
2024-04-03 13:37:00,7678.25,7679.5,7676.3,7678.15,692.8,-0.0004296986966817455,0.011481167334729453
2024-04-03 13:47:00,7680.5,7680.75,7680.1,7680.45,218.8,0.0002995064676720811,0.011780673802401534
2024-04-03 13:57:00,7679.8,7680.3,7678.95,7679.7,489.4,-9.765529641260801e-05,0.011683018505988926
2024-04-03 14:07:00,7678.95,7679.65,7678.3,7679.2,426.9,-6.510882943140121e-05,0.011617909676557524
2024-04-03 14:17:00,7681.2,7682.6,7680.5,7681.55,306.6,0.0003059746455523203,0.011923884322109845
2024-04-03 14:27:00,7677.95,7679.15,7676.4,7677.55,626.8,-0.000520863864475584,0.01140302045763426
2024-04-03 14:37:00,7676.0,7676.75,7675.0,7675.55,495.6,-0.0002605337047649297,0.011142486752869331
2024-04-03 14:47:00,7673.15,7673.85,7671.75,7672.5,702.6,-0.00039744463174787076,0.01074504212112146
2024-04-03 14:57:00,7670.85,7672.05,7669.9,7670.5,357.1,-0.0002607052090630865,0.010484336912058374
2024-04-03 15:07:00,7666.25,7666.95,7665.25,7665.8,474.2,-0.0006129249098074478,0.009871412002250926
2024-04-03 15:17:00,7659.8,7661.1,7657.8,7659.0,890.8,-0.000887450465427092,0.008983961536823834
2024-04-03 15:27:00,7656.0,7656.4,7655.35,7655.75,271.9,-0.000424427437442667,0.008559534099381167
2024-04-03 15:37:00,7655.0,7656.4,7654.45,7655.45,492.9,-3.918700037073494e-05,0.008520347099010433
2024-04-03 15:47:00,7663.6,7664.8,7662.5,7663.55,301.2,0.0010575103799036422,0.009577857478914075
2024-04-03 15:57:00,7664.7,7664.9,7663.6,7664.4,319.0,0.00011090850386008295,0.00968876598277416
2024-04-03 16:07:00,7664.4,7665.0,7663.35,7664.65,338.8,3.261780736863722e-05,0.009721383790142797
2024-04-03 16:17:00,7665.55,7666.3,7664.1,7665.9,423.6,0.00016307307993125304,0.009884456870074049
2024-04-03 16:27:00,7666.8,7667.45,7665.7,7666.75,257.8,0.00011087450647753073,0.00999533137655158
2024-04-03 16:37:00,7667.95,7670.3,7666.45,7668.85,342.9,0.000273872559681641,0.01026920393623322
2024-04-03 16:47:00,7674.55,7675.5,7673.0,7674.0,356.4,0.0006713224978949832,0.010940526434128203
2024-04-03 16:57:00,7675.1,7676.75,7674.15,7676.0,460.3,0.0002605863206927411,0.011201112754820945
2024-04-03 17:07:00,7680.8,7681.55,7679.9,7681.25,458.3,0.0006837161867544895,0.011884828941575434
2024-04-03 17:17:00,7676.4,7677.2,7673.25,7674.8,355.5,-0.0008400598304008527,0.011044769111174581
2024-04-03 17:27:00,7671.35,7672.8,7669.3,7670.65,409.7,-0.0005408769506496205,0.01050389216052496
2024-04-03 17:37:00,7667.15,7668.6,7666.8,7668.1,307.6,-0.0003324912425707303,0.01017140091795423
2024-04-03 17:47:00,7671.35,7672.45,7669.75,7671.25,485.8,0.00041070841258316666,0.010582109330537397
2024-04-03 17:57:00,7670.25,7671.65,7669.0,7670.8,454.0,-5.866230394622169e-05,0.010523447026591175
2024-04-03 18:07:00,7673.35,7673.75,7671.9,7673.2,171.8,0.0003128258628222547,0.01083627288941343
2024-04-03 18:17:00,7672.65,7673.4,7671.5,7672.55,253.2,-8.471400881524162e-05,0.010751558880598188
2024-04-03 18:27:00,7671.1,7671.95,7669.5,7671.4,380.4,-0.00014989621344622684,0.010601662667151962
2024-04-03 18:37:00,7685.25,7687.2,7682.55,7685.3,1040.7,0.0018102852560788283,0.01241194792323079
2024-04-04 10:06:00,7689.0,7690.75,7686.05,7689.75,1612.1,0.0005788599223103566,0.012990807845541146
2024-04-04 10:16:00,7709.1,7714.35,7707.1,7712.55,5165.8,0.002960598956490395,0.01595140680203154
2024-04-04 10:26:00,7726.45,7727.75,7724.25,7725.45,2209.7,0.001671201321723287,0.017622608123754827
2024-04-04 10:36:00,7718.25,7720.35,7714.35,7718.95,1843.1,-0.0008417290906444755,0.016780879033110353
2024-04-04 10:46:00,7726.45,7728.8,7725.55,7727.8,2364.7,0.0011458722343994495,0.017926751267509804
2024-04-04 10:56:00,7735.95,7737.65,7734.15,7735.85,2274.2,0.0010411514393019895,0.01896790270681179
2024-04-04 11:06:00,7736.95,7738.35,7736.05,7737.25,792.6,0.00018095921357966,0.01914886192039145
2024-04-04 11:16:00,7729.25,7731.6,7725.6,7728.65,2929.6,-0.0011121242069829093,0.01803673771340854
2024-04-04 11:26:00,7731.5,7732.9,7729.9,7732.1,766.4,0.0004462914227658611,0.018483029136174403
2024-04-04 11:36:00,7736.55,7737.9,7735.25,7737.0,752.8,0.0006335210405108433,0.019116550176685246
2024-04-04 11:46:00,7744.65,7747.8,7742.8,7746.1,5665.8,0.0011754753308861863,0.02029202550757143
2024-04-04 11:56:00,7752.95,7754.0,7751.95,7753.65,2142.9,0.0009742093384901736,0.021266234846061605
2024-04-04 12:06:00,7758.3,7760.65,7756.85,7759.6,2367.9,0.0007670862381202753,0.02203332108418188
2024-04-04 12:16:00,7771.55,7773.5,7770.7,7772.45,2319.3,0.001654643518630797,0.023687964602812674
2024-04-04 12:26:00,7779.8,7781.35,7778.7,7780.35,2393.8,0.0010158943314936633,0.024703858934306336
2024-04-04 12:36:00,7775.25,7776.4,7772.35,7774.2,1685.1,-0.0007907654442554143,0.02391309349005092
2024-04-04 12:46:00,7774.2,7775.8,7772.05,7773.75,852.7,-5.7885444721116573e-05,0.0238552080453298
2024-04-04 12:56:00,7771.55,7773.5,7769.4,7771.2,687.4,-0.00032808082661864627,0.023527127218711155
2024-04-04 13:06:00,7767.45,7768.6,7765.85,7766.55,1921.1,-0.0005985422778488482,0.022928584940862307
2024-04-04 13:16:00,7763.3,7764.25,7762.7,7763.9,876.7,-0.00034126506646228776,0.02258731987440002
2024-04-04 13:26:00,7761.65,7762.4,7760.2,7761.15,627.6,-0.0003542661735403719,0.022233053700859647
2024-04-04 13:36:00,7757.9,7759.35,7755.7,7757.85,1255.7,-0.00042528514076138174,0.021807768560098265
2024-04-04 13:46:00,7754.4,7754.95,7753.25,7753.75,935.0,-0.0005286366455402591,0.021279131914558005
2024-04-04 13:56:00,7749.15,7750.55,7746.9,7748.55,1065.4,-0.0006708682189129972,0.02060826369564501
2024-04-04 14:06:00,7750.05,7750.9,7748.7,7750.1,734.8,0.0002000174215388945,0.020808281117183903
2024-04-04 14:16:00,7746.4,7747.95,7745.4,7746.1,1090.9,-0.0005162556096126841,0.02029202550757122
2024-04-04 14:26:00,7747.9,7749.65,7747.25,7748.95,638.5,0.00036785941731557983,0.0206598849248868
2024-04-04 14:36:00,7753.95,7755.75,7752.25,7754.55,1000.4,0.0007224175500431944,0.021382302474929994
2024-04-04 14:46:00,7759.65,7762.05,7757.95,7759.45,820.0,0.0006316875290624334,0.02201399000399243
2024-04-04 14:56:00,7760.75,7762.95,7759.3,7761.8,525.0,0.0003028106651148521,0.02231680066910728
2024-04-04 15:06:00,7766.55,7768.2,7764.9,7766.4,763.4,0.0005924704904055352,0.022909271159512818
2024-04-04 15:16:00,7757.5,7759.3,7754.65,7756.2,987.8,-0.0013142130143251865,0.021595058145187633
2024-04-04 15:26:00,7752.9,7753.9,7751.85,7753.25,461.6,-0.0003804132365203423,0.021214644908667292
2024-04-04 15:36:00,7755.55,7756.65,7754.45,7755.95,519.7,0.00034818043835607975,0.021562825347023373
2024-04-04 15:46:00,7760.95,7763.15,7759.7,7761.55,1194.2,0.0007217657796820278,0.0222845911267054
2024-04-04 15:56:00,7769.2,7770.15,7768.6,7769.75,1317.6,0.0010559323124156915,0.023340523439121092
2024-04-04 16:06:00,7770.3,7771.1,7769.3,7769.95,386.9,2.574052266269769e-05,0.02336626396178379
2024-04-04 16:16:00,7767.45,7767.8,7766.65,7767.25,164.6,-0.0003475529731455146,0.023018710988638277
2024-04-04 16:26:00,7764.9,7765.85,7764.0,7764.95,259.1,-0.0002961589493840759,0.0227225520392542
2024-04-04 16:36:00,7761.6,7762.5,7759.95,7760.8,466.5,-0.0005345957649500271,0.022187956274304175
2024-04-04 16:46:00,7754.75,7756.3,7753.05,7754.7,624.4,-0.0007863105042434588,0.021401645770060717
2024-04-04 16:56:00,7762.7,7764.1,7761.35,7763.35,1227.8,0.0011148309092813115,0.022516476679342028
2024-04-04 17:06:00,7765.45,7765.9,7764.2,7764.55,133.5,0.00015456050108368728,0.022671037180425714
2024-04-04 17:16:00,7758.0,7758.95,7757.15,7757.95,310.6,-0.0008503785340929655,0.021820658646332747
2024-04-04 17:26:00,7758.0,7759.2,7757.0,7757.9,403.2,-6.445022348203696e-06,0.021814213623984544
2024-04-04 17:36:00,7759.5,7760.2,7758.85,7759.4,361.2,0.0001933326035679201,0.022007546227552462
2024-04-04 17:46:00,7758.75,7759.4,7758.05,7758.4,303.5,-0.00012888424923438043,0.021878661978318083
2024-04-04 17:56:00,7755.2,7755.7,7754.6,7754.85,346.3,-0.0004576732872822589,0.021420988691035824
2024-04-04 18:06:00,7755.15,7755.5,7754.55,7755.1,639.3,3.22373702071476e-05,0.02145322606124297
2024-04-04 18:16:00,7753.2,7754.4,7751.6,7753.25,971.1,-0.00023858115257595905,0.02121464490866701
2024-04-04 18:26:00,7757.85,7758.6,7756.95,7758.05,565.0,0.0006189036577485233,0.021833548566415534
2024-04-04 18:36:00,7750.9,7756.4,7749.5,7755.1,2830.4,-0.00038032250517246847,0.021453226061243065
2024-04-05 10:05:00,7762.15,7763.15,7758.95,7759.8,2430.6,0.0006058692152410834,0.02205909527648415
2024-04-05 10:15:00,7756.15,7758.3,7755.15,7757.3,1487.7,-0.0003222251608394131,0.021736870115644735
2024-04-05 10:25:00,7762.45,7763.15,7760.85,7761.9,727.3,0.0005928140799413878,0.022329684195586123
2024-04-05 10:35:00,7758.2,7759.35,7756.55,7757.55,1162.7,-0.0005605868911486232,0.0217690973044375
2024-04-05 10:45:00,7756.8,7757.9,7756.1,7757.05,376.0,-6.445541621088731e-05,0.021704641888226614
2024-04-05 10:55:00,7755.35,7755.85,7754.25,7754.85,381.9,-0.0002836531971906433,0.02142098869103597
2024-04-05 11:05:00,7753.55,7755.25,7752.55,7753.55,1689.4,-0.00016765107980767937,0.02125333761122829
2024-04-05 11:15:00,7751.55,7753.15,7750.55,7751.25,595.8,-0.0002966823199100165,0.020956655291318273
2024-04-05 11:25:00,7745.05,7746.85,7742.3,7743.85,1167.8,-0.000955140729983084,0.020001514561335188
2024-04-05 11:35:00,7743.0,7744.5,7741.1,7743.0,977.6,-0.00010977054738106436,0.019891744013954125
2024-04-05 11:45:00,7733.45,7733.85,7731.7,7732.05,1225.0,-0.0014151814472325858,0.01847656256672154
2024-04-05 11:55:00,7712.6,7715.25,7706.6,7710.0,7267.5,-0.0028558403821157185,0.01562072218460582
2024-04-05 12:05:00,7703.2,7705.6,7701.35,7703.3,1970.3,-0.0008693790975325606,0.01475134308707326
2024-04-05 12:15:00,7704.1,7706.55,7703.0,7704.45,970.9,0.00014927552720362584,0.014900618614276885
2024-04-05 12:25:00,7708.7,7710.5,7707.55,7708.8,587.9,0.0005644494335060821,0.015465068047782967
2024-04-05 12:35:00,7711.7,7714.9,7707.8,7710.6,3756.0,0.00023347212059823054,0.0156985401683812
2024-04-05 12:45:00,7693.3,7694.25,7688.55,7689.9,3395.5,-0.0026882260271826933,0.013010314141198505
2024-04-05 12:55:00,7675.5,7678.25,7673.85,7676.8,2189.1,-0.0017049858685923075,0.011305328272606198
2024-04-05 13:05:00,7671.85,7673.05,7668.9,7670.0,2059.2,-0.0008861782840736044,0.010419149988532593
2024-04-05 13:15:00,7665.25,7666.9,7664.3,7665.8,918.4,-0.0005477379862812648,0.009871412002251329
2024-04-05 13:25:00,7662.75,7663.7,7660.35,7661.7,1911.7,-0.0005349861487899485,0.00933642585346138
2024-04-05 13:35:00,7659.2,7659.8,7658.25,7658.95,1195.3,-0.00035899260534424016,0.00897743324811714
2024-04-05 13:45:00,7658.65,7659.95,7657.4,7659.1,2489.9,1.9584738267038256e-05,0.008997017986384179
2024-04-05 13:55:00,7669.7,7671.4,7669.3,7670.65,1577.2,0.001506874174140884,0.010503892160525063
2024-04-05 14:05:00,7672.95,7674.8,7670.85,7672.2,776.7,0.0002020485118832138,0.010705940672408277
2024-04-05 14:15:00,7674.2,7675.9,7673.35,7674.9,557.1,0.00035185800937719203,0.011057798681785469
2024-04-05 14:25:00,7670.55,7672.1,7667.5,7669.95,1186.9,-0.0006451676193249555,0.010412631062460513
2024-04-05 14:35:00,7671.4,7673.35,7670.6,7672.45,557.7,0.00032589425671685634,0.010738525319177369
2024-04-05 14:45:00,7672.4,7673.2,7671.0,7671.85,599.4,-7.820493607462951e-05,0.01066032038310274
2024-04-05 14:55:00,7675.35,7677.15,7673.8,7676.05,856.6,0.0005473061597794788,0.011207626542882218
2024-04-05 15:05:00,7672.25,7672.9,7670.35,7671.5,1361.6,-0.0005929285303910027,0.010614698012491215
2024-04-05 15:15:00,7672.5,7673.75,7671.2,7672.7,473.5,0.00015641089173058561,0.010771108904221801
2024-04-05 15:25:00,7674.3,7674.85,7673.6,7674.25,420.1,0.00020199453380243475,0.010973103438024236
2024-04-05 15:35:00,7674.35,7674.75,7673.75,7674.3,304.1,6.515273429790148e-06,0.010979618711454026
2024-04-05 15:45:00,7676.65,7678.05,7675.85,7676.8,1478.1,0.00032570956115212735,0.011305328272606153
2024-04-05 15:55:00,7683.5,7686.2,7682.8,7685.05,2628.5,0.0010740894870275666,0.012379417759633719
